lead_id,industry,lead_source,company_size,annual_revenue,region,lead_status,created_date
441,Healthcare,Referral,Large,3403007,West,Qualified,2026-02-26
442,Technology,Partner,Medium,4426714,North,Qualified,2026-03-28
443,Healthcare,Referral,Small,4986865,West,Contacted,2026-06-05
444,Technology,Website,Large,9666291,South,Converted,2026-02-12
445,Technology,Partner,Small,4536273,West,Lost,2026-03-31
446,Retail,Cold Call,Medium,4541939,North,Qualified,2026-04-05
447,Retail,Campaign,Small,6224762,East,New,2025-07-18
448,Retail,Campaign,Large,4942456,South,Qualified,2026-04-13
449,Technology,Cold Call,Small,2256030,West,Lost,2025-12-25
450,Technology,Website,Small,9054282,North,New,2025-10-03
451,Retail,Website,Small,2838791,South,Lost,2025-11-10
452,Finance,Partner,Large,3281133,South,Qualified,2026-02-22
453,Healthcare,Campaign,Medium,2827886,West,New,2026-06-02
454,Manufacturing,Referral,Large,674350,East,Qualified,2025-09-19
455,Retail,Campaign,Medium,7994773,West,Converted,2025-09-09
456,Healthcare,Website,Large,9410642,East,New,2025-08-12
457,Technology,Cold Call,Small,9516960,South,New,2026-05-25
458,Retail,Campaign,Small,758209,North,Contacted,2026-02-21
459,Finance,Website,Small,9794535,North,Lost,2025-08-11
460,Manufacturing,Cold Call,Small,7922199,West,Converted,2025-07-31
461,Technology,Partner,Large,8489306,South,Lost,2026-01-26
462,Retail,Website,Medium,3092311,South,New,2025-12-15
463,Manufacturing,Partner,Large,934441,West,Contacted,2026-01-20
464,Manufacturing,Referral,Large,3562776,West,Contacted,2025-07-02
465,Technology,Website,Large,9209003,East,Qualified,2025-12-04
466,Healthcare,Partner,Small,6120140,East,New,2026-02-24
467,Retail,Partner,Medium,1984284,East,Contacted,2025-10-21
468,Retail,Partner,Large,6097522,East,Qualified,2026-02-17
469,Finance,Campaign,Medium,2093453,North,Contacted,2025-11-24
470,Technology,Referral,Large,8032078,South,New,2025-07-08
471,Retail,Cold Call,Small,5862162,North,Converted,2025-11-09
472,Technology,Campaign,Large,673573,North,New,2025-10-22
473,Technology,Referral,Small,2910461,North,Contacted,2025-10-28
474,Retail,Website,Small,8158670,East,Contacted,2026-04-04
475,Manufacturing,Campaign,Small,2985459,East,Lost,2026-03-28
476,Finance,Campaign,Small,8765493,West,Converted,2026-01-03
477,Healthcare,Referral,Large,1528576,East,Converted,2026-03-22
478,Healthcare,Cold Call,Medium,1620316,South,Qualified,2025-07-02
479,Healthcare,Referral,Medium,7953650,South,Qualified,2025-10-22
480,Healthcare,Referral,Small,5726443,South,Lost,2025-12-12
481,Technology,Cold Call,Medium,5864529,East,Converted,2025-07-16
482,Healthcare,Website,Medium,1262384,South,Converted,2026-02-09
483,Retail,Referral,Large,5079339,South,Contacted,2026-05-10
484,Retail,Partner,Large,8022074,South,Lost,2026-05-02
485,Manufacturing,Campaign,Medium,6947250,North,Converted,2025-12-07
486,Healthcare,Referral,Large,7398715,East,New,2026-01-13
487,Manufacturing,Referral,Large,456536,North,Converted,2026-03-26
488,Manufacturing,Referral,Small,3455232,West,Contacted,2026-03-23
489,Retail,Campaign,Medium,2902893,South,New,2026-01-21
490,Manufacturing,Website,Medium,7306050,East,New,2026-03-26
491,Finance,Campaign,Large,9080565,South,Contacted,2025-10-28
492,Healthcare,Cold Call,Small,9713971,East,Lost,2026-03-22
493,Manufacturing,Cold Call,Medium,806159,East,Lost,2026-05-12
494,Manufacturing,Website,Small,7299611,South,Qualified,2025-09-07
495,Finance,Website,Medium,4635501,West,Lost,2025-08-28
496,Technology,Partner,Small,9250195,South,New,2025-11-10
497,Healthcare,Website,Small,6959439,East,Lost,2026-01-31
498,Finance,Campaign,Medium,9047814,East,Qualified,2025-09-01
499,Technology,Campaign,Small,8330087,South,Converted,2026-02-19
500,Technology,Referral,Small,5465241,North,Contacted,2025-07-24
501,Technology,Referral,Medium,8025528,South,Qualified,2025-06-22
502,Retail,Partner,Medium,5733089,South,Lost,2025-12-24
503,Retail,Cold Call,Large,5679808,North,Converted,2026-02-02
504,Technology,Cold Call,Large,8562679,South,Lost,2026-05-04
505,Manufacturing,Website,Small,9025938,South,Lost,2025-11-10
506,Manufacturing,Partner,Large,1148220,East,Converted,2026-01-14
507,Finance,Cold Call,Medium,6887423,East,Lost,2026-06-03
508,Retail,Campaign,Large,2574880,East,New,2025-09-14
509,Technology,Cold Call,Small,6453550,South,Converted,2025-07-21
510,Finance,Campaign,Small,2351084,South,New,2026-01-20
511,Manufacturing,Referral,Small,3104695,South,Lost,2025-07-05
512,Retail,Partner,Medium,6342373,South,Lost,2026-02-23
513,Finance,Campaign,Small,1818214,South,Contacted,2025-08-07
514,Retail,Referral,Large,480655,South,Converted,2026-03-05
515,Manufacturing,Website,Large,804638,West,Lost,2025-12-19
516,Manufacturing,Referral,Medium,6997639,East,Contacted,2025-11-15
517,Manufacturing,Cold Call,Medium,1390605,South,Qualified,2025-12-20
518,Retail,Referral,Large,339379,East,Lost,2026-02-07
519,Finance,Partner,Small,9932450,East,Converted,2026-01-29
520,Healthcare,Partner,Medium,1250081,East,Contacted,2025-11-26
521,Finance,Campaign,Medium,3885271,South,Converted,2025-11-28
522,Retail,Referral,Small,8868756,North,Converted,2026-03-14
523,Technology,Referral,Medium,2941668,East,Contacted,2025-11-29
524,Finance,Cold Call,Medium,6522323,South,Converted,2026-01-13
525,Healthcare,Campaign,Medium,1244872,East,Lost,2025-10-18
526,Finance,Cold Call,Large,8046736,West,Contacted,2025-10-15
527,Finance,Campaign,Medium,3944320,East,Lost,2025-11-17
528,Retail,Campaign,Medium,3851462,East,Lost,2025-10-07
529,Technology,Cold Call,Large,9939073,East,New,2026-02-11
530,Retail,Campaign,Medium,2782067,South,Converted,2025-06-19
531,Finance,Campaign,Large,1844842,North,Converted,2025-10-21
532,Manufacturing,Partner,Medium,2317082,West,Converted,2026-05-05
533,Healthcare,Campaign,Small,4562245,South,Qualified,2026-03-22
534,Technology,Referral,Large,3690486,North,Contacted,2026-02-07
535,Healthcare,Cold Call,Small,1951972,South,Converted,2026-05-01
536,Manufacturing,Campaign,Medium,7582554,East,Qualified,2025-08-26
537,Retail,Cold Call,Small,5646703,East,Converted,2026-05-05
538,Retail,Campaign,Medium,5876930,West,Qualified,2025-06-21
539,Technology,Campaign,Large,1872376,West,Lost,2026-04-10
540,Healthcare,Website,Medium,2169362,South,Lost,2026-05-05
541,Finance,Partner,Medium,632927,South,Contacted,2026-01-06
542,Finance,Referral,Small,5010420,East,Converted,2025-11-08
543,Finance,Partner,Medium,9780746,East,Qualified,2025-09-02
544,Technology,Partner,Medium,6915405,North,New,2026-05-19
545,Technology,Referral,Large,9128435,South,Converted,2025-06-28
546,Healthcare,Cold Call,Medium,8320299,West,Converted,2025-08-08
547,Manufacturing,Partner,Medium,4223696,North,Converted,2025-10-24
548,Technology,Partner,Medium,6020563,East,New,2025-08-22
549,Retail,Referral,Large,292468,West,Contacted,2025-11-06
550,Healthcare,Website,Small,7417262,East,Converted,2026-02-02
551,Finance,Cold Call,Medium,1614864,South,Contacted,2025-12-26
552,Finance,Website,Large,1713825,East,New,2026-03-22
553,Manufacturing,Campaign,Large,8216470,South,Contacted,2026-01-05
554,Manufacturing,Cold Call,Small,1495356,West,New,2025-07-27
555,Retail,Website,Large,8830419,North,Qualified,2026-03-07
556,Finance,Website,Small,2090375,South,Qualified,2025-11-11
557,Manufacturing,Website,Medium,4460350,North,Lost,2025-11-20
558,Manufacturing,Referral,Large,7516053,West,Lost,2026-05-15
559,Retail,Cold Call,Large,4081443,South,Contacted,2026-02-09
560,Manufacturing,Campaign,Medium,3147517,West,Lost,2025-12-20
561,Manufacturing,Website,Medium,2216026,West,New,2025-07-19
562,Retail,Partner,Small,9641276,South,Converted,2026-02-01
563,Retail,Cold Call,Medium,2267464,East,Qualified,2026-01-31
564,Retail,Website,Medium,4269103,North,New,2025-06-18
565,Retail,Cold Call,Medium,6374121,West,Contacted,2026-01-01
566,Finance,Campaign,Small,7267808,South,Lost,2025-11-16
567,Technology,Referral,Small,6847065,East,Qualified,2026-06-09
568,Retail,Website,Small,8547676,North,Lost,2025-11-21
569,Healthcare,Partner,Large,9883195,South,Lost,2025-09-23
570,Manufacturing,Campaign,Large,7808979,South,Lost,2026-04-28
571,Retail,Campaign,Medium,3498897,South,Contacted,2026-05-20
572,Retail,Cold Call,Small,3232530,East,Contacted,2025-07-17
573,Finance,Campaign,Medium,9138939,South,New,2026-03-15
574,Manufacturing,Website,Medium,358409,North,New,2026-02-10
575,Retail,Referral,Medium,7453910,East,Converted,2025-11-22
576,Retail,Referral,Medium,1343967,East,New,2025-06-18
577,Healthcare,Partner,Large,1051518,East,Converted,2025-06-16
578,Retail,Partner,Medium,7998862,West,Converted,2025-09-18
579,Retail,Campaign,Small,5696739,North,Qualified,2025-10-24
580,Healthcare,Partner,Large,1622393,South,Converted,2025-07-03
581,Finance,Website,Small,705653,West,New,2025-09-28
582,Finance,Website,Small,489949,South,Lost,2026-05-05
583,Technology,Referral,Medium,8563328,West,Converted,2025-12-26
584,Manufacturing,Campaign,Medium,9424015,North,Lost,2025-12-14
585,Manufacturing,Cold Call,Small,250492,South,Qualified,2025-12-15
586,Finance,Referral,Small,5320868,East,Qualified,2025-12-22
587,Technology,Website,Small,2056369,South,Qualified,2026-04-24
588,Manufacturing,Cold Call,Large,7043312,West,Qualified,2025-10-23
589,Finance,Website,Small,1949604,West,Lost,2025-11-20
590,Finance,Campaign,Medium,3879558,North,Lost,2026-02-07
591,Finance,Cold Call,Small,1128084,South,Lost,2026-04-08
592,Technology,Campaign,Small,8868285,South,Converted,2026-05-05
593,Manufacturing,Cold Call,Small,3612351,West,Contacted,2026-02-12
594,Finance,Campaign,Large,2191010,West,Contacted,2025-06-20
595,Finance,Website,Small,3990042,East,New,2026-03-03
596,Technology,Website,Medium,5924068,West,Lost,2026-03-13
597,Finance,Website,Small,2660396,South,New,2026-01-02
598,Finance,Partner,Large,5307404,West,New,2025-10-01
599,Technology,Referral,Large,4837019,South,New,2026-01-17
600,Healthcare,Referral,Large,1049761,North,Lost,2025-09-03
601,Manufacturing,Campaign,Large,2132792,South,Contacted,2025-07-18
602,Retail,Referral,Medium,7145376,South,Qualified,2026-05-15
603,Healthcare,Cold Call,Large,6668772,North,Converted,2026-02-10
604,Manufacturing,Cold Call,Small,5344749,East,Converted,2026-03-12
605,Technology,Referral,Small,3974657,South,Contacted,2025-08-17
606,Retail,Campaign,Small,2027559,South,New,2025-10-08
607,Manufacturing,Campaign,Small,8453468,West,Contacted,2025-10-07
608,Technology,Referral,Medium,9701683,East,Converted,2025-11-24
609,Retail,Partner,Large,5927632,South,New,2025-08-13
610,Finance,Referral,Medium,9221608,East,Converted,2025-09-14
611,Retail,Referral,Large,9257420,East,New,2026-05-03
612,Retail,Website,Small,3077000,East,New,2025-12-18
613,Healthcare,Campaign,Large,9443299,West,Qualified,2026-03-24
614,Manufacturing,Referral,Small,7532495,South,New,2026-03-21
615,Finance,Referral,Small,8549615,South,Converted,2026-03-22
616,Retail,Cold Call,Small,4315874,East,Contacted,2026-04-19
617,Healthcare,Cold Call,Large,5915489,North,Qualified,2025-10-27
618,Retail,Referral,Medium,652471,East,New,2026-03-14
619,Healthcare,Cold Call,Small,2824739,West,Contacted,2026-03-26
620,Finance,Website,Medium,8472237,West,Qualified,2025-07-11
621,Retail,Website,Medium,2676247,South,Lost,2026-04-16
622,Technology,Website,Small,4850734,East,Converted,2026-02-04
623,Retail,Website,Small,7715869,West,Converted,2025-06-21
624,Manufacturing,Cold Call,Medium,7096210,South,Lost,2026-02-04
625,Retail,Partner,Large,8805596,North,Qualified,2025-07-11
626,Finance,Cold Call,Large,148463,South,New,2026-02-11
627,Technology,Partner,Large,9198770,West,Lost,2025-08-02
628,Retail,Referral,Large,2916107,North,Converted,2025-11-01
629,Finance,Partner,Small,1772649,South,Qualified,2025-07-30
630,Technology,Referral,Large,9956339,West,Converted,2025-10-21
631,Finance,Referral,Medium,9163419,North,Qualified,2025-07-07
632,Healthcare,Referral,Small,8073915,East,Converted,2025-07-18
633,Finance,Campaign,Medium,6091541,South,New,2026-05-02
634,Manufacturing,Referral,Medium,173197,West,Qualified,2025-10-19
635,Technology,Partner,Small,9392194,North,New,2025-10-07
636,Manufacturing,Campaign,Small,7366881,North,Lost,2025-08-11
637,Technology,Partner,Medium,3410399,North,Qualified,2025-09-14
638,Manufacturing,Referral,Medium,6505609,North,Converted,2026-04-13
639,Retail,Referral,Medium,9697793,South,Contacted,2025-12-05
640,Manufacturing,Cold Call,Medium,9939254,West,Contacted,2025-11-01
641,Manufacturing,Website,Large,3895666,West,Contacted,2025-11-04
642,Technology,Website,Large,7955849,West,Contacted,2026-01-14
643,Technology,Referral,Small,5090845,East,Converted,2026-03-27
644,Healthcare,Website,Large,7263748,North,Converted,2025-07-29
645,Technology,Partner,Medium,6818768,North,Lost,2025-11-15
646,Manufacturing,Website,Small,4958994,South,New,2026-05-25
647,Finance,Campaign,Small,2266836,West,Converted,2025-07-06
648,Technology,Referral,Medium,9285684,South,New,2026-05-16
649,Retail,Cold Call,Medium,6063073,East,Contacted,2025-07-02
650,Manufacturing,Partner,Large,670432,East,New,2025-09-21
651,Technology,Referral,Small,3543476,South,Contacted,2026-03-05
652,Healthcare,Campaign,Large,6749113,West,Converted,2025-12-23
653,Healthcare,Cold Call,Large,951157,South,Qualified,2026-03-12
654,Healthcare,Campaign,Small,6947475,East,Contacted,2025-11-22
655,Manufacturing,Cold Call,Medium,6557486,West,Converted,2025-06-22
656,Manufacturing,Partner,Small,9020900,South,Contacted,2026-04-13
657,Technology,Website,Large,8765248,East,Lost,2026-01-15
658,Technology,Campaign,Small,9612877,West,Lost,2026-04-09
659,Technology,Website,Small,8561286,West,Lost,2026-04-23
660,Technology,Partner,Large,2507061,West,Converted,2025-09-02
661,Finance,Partner,Medium,7267049,South,Qualified,2025-08-13
662,Manufacturing,Cold Call,Small,1237147,West,Contacted,2025-08-19
663,Manufacturing,Referral,Medium,4860028,North,Lost,2026-02-20
664,Finance,Website,Medium,7735721,North,Qualified,2025-11-06
665,Healthcare,Partner,Small,2011453,East,Contacted,2025-11-16
666,Manufacturing,Campaign,Medium,5600959,North,Contacted,2025-11-19
667,Finance,Partner,Large,5701616,South,Contacted,2026-06-02
668,Manufacturing,Campaign,Large,1086735,East,New,2025-08-17
669,Finance,Referral,Large,7498922,West,Converted,2025-09-05
670,Technology,Partner,Small,1195336,South,Contacted,2025-07-15
671,Retail,Campaign,Small,7404807,North,Qualified,2025-07-08
672,Finance,Campaign,Large,5985734,East,New,2026-06-04
673,Retail,Website,Medium,5336470,East,Converted,2025-07-26
674,Retail,Referral,Small,2209614,West,Converted,2025-07-17
675,Manufacturing,Partner,Large,6603300,East,New,2026-04-12
676,Retail,Referral,Medium,593144,South,Contacted,2025-07-15
677,Finance,Referral,Medium,6337818,South,New,2025-11-17
678,Manufacturing,Partner,Small,3202942,East,New,2025-09-25
679,Finance,Partner,Small,9266390,East,Lost,2026-01-21
680,Healthcare,Referral,Large,1110699,East,Qualified,2026-01-24
681,Manufacturing,Referral,Large,839161,West,Lost,2025-07-08
682,Technology,Referral,Medium,396496,East,Lost,2026-04-04
683,Technology,Partner,Medium,8576544,East,Contacted,2026-02-10
684,Healthcare,Referral,Medium,2086279,West,Contacted,2026-01-14
685,Retail,Partner,Small,1788634,East,Qualified,2025-12-21
686,Healthcare,Website,Small,8289548,East,Contacted,2025-08-09
687,Finance,Partner,Medium,9917759,East,Qualified,2026-02-03
688,Finance,Referral,Small,3842412,South,New,2026-05-18
689,Retail,Partner,Medium,2675004,West,Lost,2025-08-30
690,Finance,Cold Call,Small,4901179,East,Contacted,2025-10-18
691,Retail,Partner,Large,828959,West,Lost,2026-02-11
692,Healthcare,Cold Call,Large,6512406,North,New,2025-08-05
693,Healthcare,Partner,Medium,6686896,South,Qualified,2025-12-28
694,Retail,Website,Large,7327133,North,Contacted,2025-12-26
695,Manufacturing,Referral,Medium,6925987,East,Lost,2025-10-23
696,Technology,Website,Large,6302272,South,Qualified,2025-08-28
697,Technology,Website,Small,5509874,North,Lost,2026-05-19
698,Technology,Cold Call,Medium,7721388,North,Qualified,2025-07-04
699,Technology,Campaign,Large,8626056,South,Converted,2025-06-20
700,Healthcare,Partner,Large,692733,South,Contacted,2025-11-28
701,Retail,Partner,Large,6021848,West,Contacted,2025-10-28
702,Finance,Campaign,Large,3585232,East,Qualified,2026-04-21
703,Retail,Partner,Medium,4249253,East,Qualified,2026-03-04
704,Manufacturing,Referral,Large,8415067,South,New,2025-07-10
705,Finance,Website,Large,2690694,South,Converted,2026-05-20
706,Healthcare,Cold Call,Large,4412019,East,New,2025-12-05
707,Technology,Campaign,Medium,2047345,East,Lost,2025-07-23
708,Retail,Referral,Large,2519955,South,Converted,2025-08-19
709,Retail,Partner,Medium,8651769,East,Lost,2025-12-11
710,Technology,Cold Call,Medium,9021425,North,Lost,2026-05-19
711,Finance,Website,Large,6112573,South,New,2026-01-13
712,Retail,Cold Call,Large,9071537,North,New,2025-10-09
713,Manufacturing,Campaign,Small,6501273,East,New,2026-02-18
714,Healthcare,Campaign,Large,6940792,East,Converted,2026-01-16
715,Technology,Referral,Medium,8586096,North,Contacted,2025-11-28
716,Healthcare,Cold Call,Small,826462,West,Contacted,2025-06-19
717,Healthcare,Cold Call,Medium,4941715,North,Qualified,2026-03-28
718,Manufacturing,Cold Call,Small,9804542,South,New,2025-10-07
719,Retail,Campaign,Small,3106297,South,Lost,2025-11-29
720,Manufacturing,Campaign,Small,6519790,East,Contacted,2026-05-23
721,Manufacturing,Campaign,Large,1695383,South,Qualified,2025-09-28
722,Retail,Cold Call,Small,4857831,West,Qualified,2026-01-05
723,Healthcare,Campaign,Small,5239919,South,Qualified,2026-03-22
724,Finance,Website,Small,7835503,North,Converted,2025-10-06
725,Healthcare,Partner,Medium,9301336,North,Contacted,2026-04-29
726,Retail,Cold Call,Small,6548970,West,Contacted,2026-01-09
727,Manufacturing,Partner,Medium,5304928,East,Converted,2025-08-04
728,Technology,Campaign,Medium,5500125,South,Converted,2025-07-06
729,Retail,Referral,Large,8983831,West,Qualified,2025-07-04
730,Retail,Partner,Large,9505842,North,Lost,2025-07-31
731,Healthcare,Referral,Small,9334398,South,Lost,2025-10-02
732,Finance,Cold Call,Small,474088,East,Qualified,2025-10-09
733,Manufacturing,Cold Call,Large,5524162,North,Contacted,2026-04-03
